employee,time,tenure,quit,role,avg_hourly_wage,dma,restaurant,restaurant_cat
64,2018-7,49,False,Prep Cook,14.38345223,AUSTIN,25,Casual Dining
64,2018-8,50,False,Prep Cook,14.79726218,AUSTIN,25,Casual Dining
64,2018-9,51,False,Prep Cook,14.88204505,AUSTIN,25,Casual Dining
64,2019-1,55,True,Prep Cook,15.81292223,AUSTIN,25,Casual Dining
65,2017-12,1,False,Dishwasher,14.24646115,DALLAS,2,Casual Dining
65,2018-1,2,False,Dishwasher,14.37216368,DALLAS,2,Casual Dining
65,2018-2,3,False,Dishwasher,15.95580441,DALLAS,2,Casual Dining
65,2018-3,4,False,Dishwasher,15.22635522,DALLAS,2,Casual Dining
65,2018-4,5,False,Dishwasher,15.80251269,DALLAS,2,Casual Dining
65,2018-5,6,True,Dishwasher,14.89084675,DALLAS,2,Casual Dining
66,2015-10,7,False,Line Cook,14.19338732,DALLAS,2,Casual Dining
66,2015-11,8,False,Line Cook,14.74819016,DALLAS,2,Casual Dining
66,2015-12,9,False,Line Cook,14.28880194,DALLAS,2,Casual Dining
66,2015-4,1,False,Line Cook,16.42575035,DALLAS,2,Casual Dining
66,2015-5,2,False,Line Cook,14.83288174,DALLAS,2,Casual Dining
66,2015-6,3,False,Line Cook,14.33122531,DALLAS,2,Casual Dining
66,2015-7,4,False,Line Cook,15.29278032,DALLAS,2,Casual Dining
66,2015-8,5,False,Line Cook,14.91908122,DALLAS,2,Casual Dining
66,2015-9,6,False,Line Cook,15.00297484,DALLAS,2,Casual Dining
66,2016-1,10,False,Line Cook,14.56310112,DALLAS,2,Casual Dining
66,2016-2,11,False,Line Cook,14.45760322,DALLAS,2,Casual Dining
66,2016-3,12,False,Line Cook,14.57915836,DALLAS,2,Casual Dining
66,2016-4,13,False,Line Cook,14.10234237,DALLAS,2,Casual Dining
66,2016-5,14,False,Line Cook,14.67988649,DALLAS,2,Casual Dining
66,2016-6,15,True,Line Cook,16.29406273,DALLAS,2,Casual Dining
67,2019-2,1,False,Prep Cook,15.03210491,AUSTIN,25,Fast Casual
67,2019-3,2,False,Prep Cook,15.62872768,AUSTIN,25,Fast Casual
67,2019-4,3,True,Prep Cook,15.43756895,AUSTIN,25,Fast Casual
67,2019-5,1,False,Prep Cook,16.43685224,AUSTIN,29,Fast Casual
68,2019-3,1,False,Prep Cook,14.2768796,AUSTIN,29,Fast Casual
68,2019-4,2,False,Prep Cook,15.91726564,AUSTIN,29,Fast Casual
68,2019-5,3,False,Prep Cook,13.89918445,AUSTIN,29,Fast Casual
69,2019-4,1,False,Line Cook,13.9695387,DALLAS,24,Casual Dining
69,2019-5,2,False,Line Cook,15.53254636,DALLAS,24,Casual Dining
69,2018-10,3,False,Line Cook,16.91252663,DALLAS,26,Casual Dining
69,2018-11,4,False,Line Cook,15.02069388,DALLAS,26,Casual Dining
69,2018-12,5,False,Line Cook,15.32770731,DALLAS,26,Casual Dining
69,2018-8,1,False,Line Cook,13.6583419,DALLAS,26,Casual Dining
69,2018-9,2,False,Line Cook,14.87388392,DALLAS,26,Casual Dining
69,2019-1,6,True,Line Cook,16.31496851,DALLAS,26,Casual Dining
70,2016-1,1,False,Wait-Staff (Tipped),15.10656747,AUSTIN,29,Casual Dining
70,2016-2,2,False,Wait-Staff (Tipped),16.04827759,AUSTIN,29,Casual Dining
70,2016-3,3,False,Wait-Staff (Tipped),13.45379227,AUSTIN,29,Casual Dining
70,2016-4,4,False,Wait-Staff (Tipped),16.15089002,AUSTIN,29,Casual Dining
70,2016-5,5,False,Wait-Staff (Tipped),13.29590955,AUSTIN,29,Casual Dining
70,2016-6,6,True,Wait-Staff (Tipped),12.5519018,AUSTIN,29,Casual Dining
71,2015-1,1,False,Prep Cook,15.87186878,AUSTIN,11,Upscale Casual
71,2015-10,10,False,Line Cook,16.42525975,AUSTIN,11,Upscale Casual
71,2015-11,11,False,Line Cook,15.96498535,AUSTIN,11,Upscale Casual
71,2015-12,12,False,Line Cook,16.22529679,AUSTIN,11,Upscale Casual
71,2015-2,2,False,Prep Cook,14.96049007,AUSTIN,11,Upscale Casual
71,2015-3,3,False,Prep Cook,15.51549236,AUSTIN,11,Upscale Casual
71,2015-4,4,False,Prep Cook,14.19620176,AUSTIN,11,Upscale Casual
71,2015-5,5,False,Prep Cook,13.78210857,AUSTIN,11,Upscale Casual
71,2015-6,6,False,Prep Cook,14.97488482,AUSTIN,11,Upscale Casual
71,2015-7,7,False,Prep Cook,14.36845014,AUSTIN,11,Upscale Casual
71,2015-8,8,False,Prep Cook,16.55598576,AUSTIN,11,Upscale Casual
71,2015-9,9,False,Line Cook,15.4316105,AUSTIN,11,Upscale Casual
71,2016-1,13,False,Line Cook,14.91379559,AUSTIN,11,Upscale Casual
71,2016-10,22,False,Line Cook,12.86965075,AUSTIN,11,Upscale Casual
71,2016-11,23,False,Line Cook,14.09569153,AUSTIN,11,Upscale Casual
71,2016-12,24,False,Line Cook,16.265944,AUSTIN,11,Upscale Casual
71,2016-2,14,False,Line Cook,14.64623638,AUSTIN,11,Upscale Casual
71,2016-3,15,False,Line Cook,12.28736235,AUSTIN,11,Upscale Casual
71,2016-4,16,False,Line Cook,16.11692854,AUSTIN,11,Upscale Casual
71,2016-5,17,False,Line Cook,14.66247711,AUSTIN,11,Upscale Casual
71,2016-6,18,False,Line Cook,13.42100738,AUSTIN,11,Upscale Casual
71,2016-7,19,False,Line Cook,14.21180489,AUSTIN,11,Upscale Casual
71,2016-8,20,False,Line Cook,15.56841483,AUSTIN,11,Upscale Casual
71,2016-9,21,False,Line Cook,14.89103201,AUSTIN,11,Upscale Casual
71,2017-1,25,False,Line Cook,14.38206295,AUSTIN,11,Upscale Casual
71,2017-11,35,False,Line Cook,14.49576141,AUSTIN,11,Upscale Casual
71,2017-12,36,False,Line Cook,14.36676975,AUSTIN,11,Upscale Casual
71,2017-2,26,False,Line Cook,14.66813409,AUSTIN,11,Upscale Casual
71,2017-3,27,False,Line Cook,15.41863478,AUSTIN,11,Upscale Casual
71,2017-4,28,False,Line Cook,14.91839018,AUSTIN,11,Upscale Casual
71,2017-5,29,False,Line Cook,16.61237089,AUSTIN,11,Upscale Casual
71,2017-6,30,False,Line Cook,14.19965488,AUSTIN,11,Upscale Casual
71,2017-7,31,False,Line Cook,14.02345332,AUSTIN,11,Upscale Casual
71,2017-8,32,False,Line Cook,16.02604127,AUSTIN,11,Upscale Casual
71,2017-9,33,False,Line Cook,13.08713776,AUSTIN,11,Upscale Casual
71,2018-1,37,False,Line Cook,14.55691679,AUSTIN,11,Upscale Casual
71,2018-10,46,False,Line Cook,15.33366665,AUSTIN,11,Upscale Casual
71,2018-11,47,False,Line Cook,16.07180205,AUSTIN,11,Upscale Casual
71,2018-12,48,False,Line Cook,15.48787105,AUSTIN,11,Upscale Casual
71,2018-2,38,False,Line Cook,14.7868763,AUSTIN,11,Upscale Casual
71,2018-3,39,False,Line Cook,13.9725928,AUSTIN,11,Upscale Casual
71,2018-4,40,False,Line Cook,15.12755901,AUSTIN,11,Upscale Casual
71,2018-5,41,False,Line Cook,16.98662774,AUSTIN,11,Upscale Casual
71,2018-6,42,False,Line Cook,14.60184663,AUSTIN,11,Upscale Casual
71,2018-7,43,False,Line Cook,13.75926043,AUSTIN,11,Upscale Casual
71,2018-8,44,False,Line Cook,14.01451709,AUSTIN,11,Upscale Casual
71,2018-9,45,False,Line Cook,15.06362591,AUSTIN,11,Upscale Casual
71,2019-1,49,False,Line Cook,12.58781751,AUSTIN,11,Upscale Casual
71,2019-2,50,True,Line Cook,15.21565658,AUSTIN,11,Upscale Casual
72,2015-1,1,False,Host/Hostess (Tipped),15.02460435,AUSTIN,25,Upscale Casual
72,2015-2,2,False,Host/Hostess (Tipped),16.17838311,AUSTIN,25,Upscale Casual
72,2015-3,3,True,Host/Hostess (Tipped),15.29539157,AUSTIN,25,Upscale Casual
73,2015-10,1,False,Line Cook,15.09978498,AUSTIN,11,Upscale Casual
73,2015-11,2,False,Line Cook,15.85958401,AUSTIN,11,Upscale Casual
73,2015-12,3,False,Line Cook,16.14657923,AUSTIN,11,Upscale Casual
73,2016-1,4,False,Line Cook,14.45824897,AUSTIN,11,Upscale Casual
73,2016-2,5,False,Line Cook,13.24311009,AUSTIN,11,Upscale Casual
73,2016-3,6,False,Line Cook,15.05769222,AUSTIN,11,Upscale Casual
73,2016-4,7,False,Line Cook,14.79530722,AUSTIN,11,Upscale Casual
73,2016-5,8,False,Line Cook,14.70428709,AUSTIN,11,Upscale Casual
73,2016-6,9,False,Line Cook,14.11250429,AUSTIN,11,Upscale Casual
73,2016-7,10,False,Line Cook,18.54959743,AUSTIN,11,Upscale Casual
73,2016-8,11,False,Line Cook,15.72692656,AUSTIN,11,Upscale Casual
73,2016-9,12,True,Line Cook,14.46232446,AUSTIN,11,Upscale Casual
74,2015-11,1,False,Wait-Staff (Tipped),14.58463858,AUSTIN,23,Upscale Casual
74,2015-12,2,False,Wait-Staff (Tipped),13.67038134,AUSTIN,23,Upscale Casual
74,2016-1,3,False,Wait-Staff (Tipped),15.80257138,AUSTIN,23,Upscale Casual
74,2016-10,12,False,Wait-Staff (Tipped),14.76000035,AUSTIN,23,Upscale Casual
74,2016-11,13,False,Wait-Staff (Tipped),13.9657812,AUSTIN,23,Upscale Casual
74,2016-12,14,False,Wait-Staff (Tipped),13.2989992,AUSTIN,23,Upscale Casual
74,2016-2,4,False,Wait-Staff (Tipped),13.89979337,AUSTIN,23,Upscale Casual
74,2016-3,5,False,Wait-Staff (Tipped),15.69103941,AUSTIN,23,Upscale Casual
74,2016-4,6,False,Wait-Staff (Tipped),16.1681464,AUSTIN,23,Upscale Casual
74,2016-5,7,False,Wait-Staff (Tipped),14.8973956,AUSTIN,23,Upscale Casual
74,2016-6,8,False,Wait-Staff (Tipped),14.6875822,AUSTIN,23,Upscale Casual
74,2016-7,9,False,Wait-Staff (Tipped),13.72809048,AUSTIN,23,Upscale Casual
74,2016-8,10,False,Wait-Staff (Tipped),15.30954451,AUSTIN,23,Upscale Casual
74,2016-9,11,False,Wait-Staff (Tipped),14.31944421,AUSTIN,23,Upscale Casual
74,2017-1,15,False,Wait-Staff (Tipped),14.19071387,AUSTIN,23,Upscale Casual
74,2017-10,24,False,Wait-Staff (Tipped),13.73494682,AUSTIN,23,Upscale Casual
74,2017-11,25,False,Wait-Staff (Tipped),15.65001638,AUSTIN,23,Upscale Casual
74,2017-12,26,False,Wait-Staff (Tipped),14.41367322,AUSTIN,23,Upscale Casual
74,2017-2,16,False,Wait-Staff (Tipped),16.09318665,AUSTIN,23,Upscale Casual
74,2017-4,18,False,Wait-Staff (Tipped),15.06366389,AUSTIN,23,Upscale Casual
74,2017-5,19,False,Wait-Staff (Tipped),14.62341891,AUSTIN,23,Upscale Casual
74,2017-6,20,False,Wait-Staff (Tipped),15.40845232,AUSTIN,23,Upscale Casual
74,2017-7,21,False,Wait-Staff (Tipped),14.7055984,AUSTIN,23,Upscale Casual
74,2017-8,22,False,Wait-Staff (Tipped),15.36255169,AUSTIN,23,Upscale Casual
74,2017-9,23,False,Wait-Staff (Tipped),15.21997986,AUSTIN,23,Upscale Casual
74,2018-1,27,False,Wait-Staff (Tipped),14.5691889,AUSTIN,23,Upscale Casual
74,2018-10,36,False,Wait-Staff (Tipped),14.13579424,AUSTIN,23,Upscale Casual
74,2018-11,37,False,Wait-Staff (Tipped),15.06880213,AUSTIN,23,Upscale Casual
74,2018-2,28,False,Wait-Staff (Tipped),15.47343968,AUSTIN,23,Upscale Casual
74,2018-3,29,False,Wait-Staff (Tipped),14.22575069,AUSTIN,23,Upscale Casual
74,2018-4,30,False,Wait-Staff (Tipped),14.93245396,AUSTIN,23,Upscale Casual
74,2018-5,31,False,Wait-Staff (Tipped),14.27494206,AUSTIN,23,Upscale Casual
74,2018-6,32,False,Wait-Staff (Tipped),14.76537731,AUSTIN,23,Upscale Casual
74,2018-7,33,False,Wait-Staff (Tipped),13.62973879,AUSTIN,23,Upscale Casual
74,2018-8,34,False,Wait-Staff (Tipped),14.26036793,AUSTIN,23,Upscale Casual
74,2018-9,35,False,Wait-Staff (Tipped),13.80430205,AUSTIN,23,Upscale Casual
74,2019-1,39,False,Wait-Staff (Tipped),15.92768331,AUSTIN,23,Upscale Casual
74,2019-2,40,False,Wait-Staff (Tipped),13.76316562,AUSTIN,23,Upscale Casual
74,2019-3,41,False,Wait-Staff (Tipped),13.96533837,AUSTIN,23,Upscale Casual
74,2019-4,42,False,Wait-Staff (Tipped),15.74488672,AUSTIN,23,Upscale Casual
74,2019-5,43,False,Wait-Staff (Tipped),15.07429426,AUSTIN,23,Upscale Casual
75,2015-1,1,False,Line Cook,13.5884002,AUSTIN,11,Upscale Casual
75,2015-10,10,False,Line Cook,15.71345832,AUSTIN,11,Upscale Casual
75,2015-11,11,False,Line Cook,16.24671794,AUSTIN,11,Upscale Casual
75,2015-12,12,False,Line Cook,15.65500859,AUSTIN,11,Upscale Casual
75,2015-2,2,False,Line Cook,16.35315615,AUSTIN,11,Upscale Casual
75,2015-3,3,False,Line Cook,16.36307658,AUSTIN,11,Upscale Casual
75,2015-4,4,False,Line Cook,15.272408,AUSTIN,11,Upscale Casual
75,2015-5,5,False,Line Cook,14.61654408,AUSTIN,11,Upscale Casual
75,2015-6,6,False,Line Cook,15.2276549,AUSTIN,11,Upscale Casual
75,2015-7,7,False,Line Cook,14.75971293,AUSTIN,11,Upscale Casual
75,2015-8,8,False,Line Cook,12.79361757,AUSTIN,11,Upscale Casual
75,2015-9,9,False,Line Cook,13.40142064,AUSTIN,11,Upscale Casual
75,2016-1,13,False,Line Cook,15.17617203,AUSTIN,11,Upscale Casual
75,2016-10,22,False,Line Cook,15.76998088,AUSTIN,11,Upscale Casual
75,2016-2,14,False,Line Cook,14.04843946,AUSTIN,11,Upscale Casual
75,2016-3,15,False,Line Cook,12.50851374,AUSTIN,11,Upscale Casual
75,2016-4,16,False,Line Cook,14.95148436,AUSTIN,11,Upscale Casual
75,2016-5,17,False,Line Cook,15.79691966,AUSTIN,11,Upscale Casual
75,2016-6,18,False,Line Cook,14.64731339,AUSTIN,11,Upscale Casual
75,2016-7,19,False,Line Cook,15.89911532,AUSTIN,11,Upscale Casual
75,2016-8,20,False,Line Cook,15.19596957,AUSTIN,11,Upscale Casual
75,2016-9,21,False,Line Cook,14.57725716,AUSTIN,11,Upscale Casual
75,2017-1,25,False,Line Cook,14.86921454,AUSTIN,11,Upscale Casual
75,2017-10,34,False,Line Cook,14.57608248,AUSTIN,11,Upscale Casual
75,2017-11,35,False,Line Cook,14.66102046,AUSTIN,11,Upscale Casual
75,2017-12,36,False,Line Cook,14.19269432,AUSTIN,11,Upscale Casual
75,2017-2,26,False,Line Cook,15.67848028,AUSTIN,11,Upscale Casual
75,2017-3,27,False,Line Cook,16.28274662,AUSTIN,11,Upscale Casual
75,2017-4,28,False,Line Cook,14.98021095,AUSTIN,11,Upscale Casual
75,2017-5,29,False,Line Cook,14.53290468,AUSTIN,11,Upscale Casual
75,2017-6,30,False,Line Cook,14.94326063,AUSTIN,11,Upscale Casual
75,2017-7,31,False,Line Cook,15.93448035,AUSTIN,11,Upscale Casual
75,2017-8,32,False,Line Cook,15.03872704,AUSTIN,11,Upscale Casual
75,2017-9,33,False,Line Cook,14.57648244,AUSTIN,11,Upscale Casual
75,2018-1,37,False,Line Cook,15.2970023,AUSTIN,11,Upscale Casual
75,2018-10,46,False,Line Cook,14.13765963,AUSTIN,11,Upscale Casual
75,2018-11,47,False,Line Cook,13.27015193,AUSTIN,11,Upscale Casual
75,2018-12,48,False,Line Cook,15.79169122,AUSTIN,11,Upscale Casual
75,2018-2,38,False,Line Cook,14.62947459,AUSTIN,11,Upscale Casual
75,2018-3,39,False,Line Cook,15.70519055,AUSTIN,11,Upscale Casual
75,2018-4,40,False,Line Cook,14.44465393,AUSTIN,11,Upscale Casual
75,2018-5,41,False,Line Cook,15.86430688,AUSTIN,11,Upscale Casual
75,2018-6,42,False,Line Cook,16.9436739,AUSTIN,11,Upscale Casual
75,2018-7,43,False,Line Cook,17.10467433,AUSTIN,11,Upscale Casual
75,2018-8,44,False,Line Cook,16.72654427,AUSTIN,11,Upscale Casual
75,2018-9,45,False,Line Cook,15.27445702,AUSTIN,11,Upscale Casual
75,2019-1,49,False,Line Cook,14.65040274,AUSTIN,11,Upscale Casual
75,2019-2,50,True,Line Cook,13.25625973,AUSTIN,11,Upscale Casual
76,2016-10,3,False,Dishwasher,17.1660065,DALLAS,26,Upscale Casual
76,2016-11,4,False,Dishwasher,14.09608791,DALLAS,26,Upscale Casual
76,2016-12,5,True,Line Cook,15.56462676,DALLAS,26,Upscale Casual
76,2016-8,1,False,Dishwasher,14.32120761,DALLAS,26,Upscale Casual
76,2016-9,2,False,Dishwasher,16.33131047,DALLAS,26,Upscale Casual
77,2017-1,1,False,Host/Hostess (Tipped),15.60064553,AUSTIN,19,Upscale Casual
77,2017-10,10,False,Shift Leader/Supervisor,16.17404428,AUSTIN,19,Upscale Casual
77,2017-11,11,False,Shift Leader/Supervisor,14.15869965,AUSTIN,19,Upscale Casual
77,2017-12,12,False,Shift Leader/Supervisor,16.70348602,AUSTIN,19,Upscale Casual
77,2017-2,2,False,Host/Hostess (Tipped),16.65674009,AUSTIN,19,Upscale Casual
77,2017-3,3,False,Host/Hostess (Tipped),13.91223776,AUSTIN,19,Upscale Casual
77,2017-4,4,False,Host/Hostess (Tipped),15.65954126,AUSTIN,19,Upscale Casual
77,2017-5,5,False,Wait-Staff (Tipped),13.330711,AUSTIN,19,Upscale Casual
77,2017-6,6,False,Wait-Staff (Tipped),14.10921209,AUSTIN,19,Upscale Casual
77,2017-9,9,False,Host/Hostess (Tipped),13.08990908,AUSTIN,19,Upscale Casual
77,2018-1,13,False,Shift Leader/Supervisor,14.4481992,AUSTIN,19,Upscale Casual
77,2018-2,14,True,Shift Leader/Supervisor,14.79765443,AUSTIN,19,Upscale Casual
78,2019-4,1,False,Line Cook,13.95398382,AUSTIN,19,Upscale Casual
78,2019-5,2,False,Line Cook,12.6280323,AUSTIN,19,Upscale Casual
79,2016-10,1,False,Wait-Staff (Tipped),15.04447794,AUSTIN,29,Casual Dining
79,2016-11,2,False,Wait-Staff (Tipped),14.59052486,AUSTIN,29,Casual Dining
79,2016-12,3,False,Wait-Staff (Tipped),15.36397926,AUSTIN,29,Casual Dining
79,2017-1,4,False,Wait-Staff (Tipped),14.64165277,AUSTIN,29,Casual Dining
79,2017-2,5,False,Wait-Staff (Tipped),14.19728001,AUSTIN,29,Casual Dining
79,2017-3,6,True,Wait-Staff (Tipped),15.67444005,AUSTIN,29,Casual Dining
80,2017-4,1,False,Wait-Staff (Tipped),15.68498898,DALLAS,0,Casual Dining
80,2017-5,2,False,Wait-Staff (Tipped),14.5383712,DALLAS,0,Casual Dining
80,2017-6,3,False,Wait-Staff (Tipped),15.00168614,DALLAS,0,Casual Dining
80,2017-7,4,True,Wait-Staff (Tipped),14.34284509,DALLAS,0,Casual Dining
81,2016-11,10,False,Expediter,15.49147979,DALLAS,24,Upscale Casual
81,2016-12,11,False,Expediter,16.75194848,DALLAS,24,Upscale Casual
81,2016-2,1,False,Expediter,13.87901119,DALLAS,24,Upscale Casual
81,2016-4,3,False,Expediter,14.0947074,DALLAS,24,Upscale Casual
81,2016-6,5,False,Expediter,15.27742015,DALLAS,24,Upscale Casual
81,2017-1,12,False,Expediter,13.99420877,DALLAS,24,Upscale Casual
81,2017-10,21,False,Expediter,14.46407078,DALLAS,24,Upscale Casual
81,2017-11,22,False,Expediter,13.96276426,DALLAS,24,Upscale Casual
81,2017-12,23,False,Expediter,15.12939375,DALLAS,24,Upscale Casual
81,2017-2,13,False,Expediter,15.23868956,DALLAS,24,Upscale Casual
81,2017-4,15,False,Expediter,16.65990077,DALLAS,24,Upscale Casual
81,2017-5,16,False,Expediter,14.89200002,DALLAS,24,Upscale Casual
81,2017-6,17,False,Expediter,14.38241932,DALLAS,24,Upscale Casual
81,2017-7,18,False,Expediter,14.39897202,DALLAS,24,Upscale Casual
81,2017-8,19,False,Expediter,16.50801794,DALLAS,24,Upscale Casual
81,2017-9,20,False,Expediter,15.60597658,DALLAS,24,Upscale Casual
81,2018-1,24,False,Expediter,16.29646097,DALLAS,24,Upscale Casual
81,2018-10,33,False,Expediter,13.47384129,DALLAS,24,Upscale Casual
81,2018-11,34,False,Expediter,14.40255673,DALLAS,24,Upscale Casual
81,2018-12,35,False,Expediter,14.91006786,DALLAS,24,Upscale Casual
81,2018-2,25,False,Expediter,13.23167773,DALLAS,24,Upscale Casual
81,2018-3,26,False,Expediter,14.90935366,DALLAS,24,Upscale Casual
81,2018-4,27,False,Expediter,15.69838952,DALLAS,24,Upscale Casual
81,2018-5,28,False,Expediter,13.54544685,DALLAS,24,Upscale Casual
81,2018-6,29,False,Expediter,16.25128377,DALLAS,24,Upscale Casual
81,2018-7,30,False,Expediter,14.54073587,DALLAS,24,Upscale Casual
81,2018-8,31,False,Expediter,14.5540861,DALLAS,24,Upscale Casual
81,2018-9,32,False,Expediter,16.34961582,DALLAS,24,Upscale Casual
81,2019-1,36,False,Expediter,15.30806163,DALLAS,24,Upscale Casual
81,2019-2,37,False,Expediter,14.10625835,DALLAS,24,Upscale Casual
81,2019-3,38,False,Expediter,14.73972334,DALLAS,24,Upscale Casual
81,2019-4,39,False,Expediter,14.2479553,DALLAS,24,Upscale Casual
81,2019-5,40,False,Expediter,14.26903447,DALLAS,24,Upscale Casual
82,2017-10,2,False,Host/Hostess (NonTipped),14.04705869,DALLAS,24,Upscale Casual
82,2017-11,3,False,Host/Hostess (NonTipped),15.33835309,DALLAS,24,Upscale Casual
82,2017-12,4,True,Host/Hostess (NonTipped),13.85789162,DALLAS,24,Upscale Casual
82,2017-9,1,False,Host/Hostess (NonTipped),16.4055,DALLAS,24,Upscale Casual
83,2015-10,3,False,Wait-Staff (Tipped),14.89659241,AUSTIN,11,Casual Dining
83,2015-11,4,False,Wait-Staff (Tipped),15.06168297,AUSTIN,11,Casual Dining
83,2015-12,5,False,Wait-Staff (Tipped),15.787858,AUSTIN,11,Casual Dining
83,2015-8,1,False,Wait-Staff (Tipped),12.23749196,AUSTIN,11,Casual Dining
83,2015-9,2,False,Wait-Staff (Tipped),14.78858205,AUSTIN,11,Casual Dining
83,2016-1,6,True,Wait-Staff (Tipped),17.01997482,AUSTIN,11,Casual Dining
84,2016-10,1,False,Line Cook,15.61034545,DALLAS,18,Fast Casual
84,2016-11,2,False,Line Cook,15.67092264,DALLAS,18,Fast Casual
84,2016-12,3,False,Line Cook,15.33944562,DALLAS,18,Fast Casual
84,2017-1,4,False,Line Cook,14.59207284,DALLAS,18,Fast Casual
84,2017-10,13,False,Line Cook,15.76098775,DALLAS,18,Fast Casual
84,2017-11,14,False,Line Cook,15.79450782,DALLAS,18,Fast Casual
84,2017-12,15,False,Line Cook,15.29636163,DALLAS,18,Fast Casual
84,2017-2,5,False,Line Cook,12.86157771,DALLAS,18,Fast Casual
84,2017-3,6,False,Line Cook,14.42031085,DALLAS,18,Fast Casual
84,2017-4,7,False,Line Cook,16.25670924,DALLAS,18,Fast Casual
84,2017-5,8,False,Line Cook,14.62425431,DALLAS,18,Fast Casual
84,2017-6,9,False,Line Cook,14.3656514,DALLAS,18,Fast Casual
84,2017-7,10,False,Line Cook,15.09572762,DALLAS,18,Fast Casual
84,2017-8,11,False,Line Cook,14.92010781,DALLAS,18,Fast Casual
84,2017-9,12,False,Line Cook,15.66511091,DALLAS,18,Fast Casual
84,2018-1,16,False,Line Cook,15.38107568,DALLAS,18,Fast Casual
84,2018-10,25,False,Line Cook,14.0882106,DALLAS,18,Fast Casual
84,2018-11,26,False,Line Cook,15.2556785,DALLAS,18,Fast Casual
84,2018-12,27,False,Line Cook,13.93757605,DALLAS,18,Fast Casual
84,2018-2,17,False,Line Cook,15.7932034,DALLAS,18,Fast Casual
84,2018-3,18,False,Line Cook,14.50940705,DALLAS,18,Fast Casual
84,2018-4,19,False,Line Cook,17.25794121,DALLAS,18,Fast Casual
84,2018-5,20,False,Line Cook,14.07496937,DALLAS,18,Fast Casual
84,2018-6,21,False,Line Cook,15.75884774,DALLAS,18,Fast Casual
84,2018-7,22,False,Line Cook,15.54487374,DALLAS,18,Fast Casual
84,2018-8,23,False,Line Cook,16.50251145,DALLAS,18,Fast Casual
84,2018-9,24,False,Line Cook,16.27991664,DALLAS,18,Fast Casual
84,2019-1,28,False,Line Cook,13.46458208,DALLAS,18,Fast Casual
84,2019-2,29,False,Line Cook,15.37470361,DALLAS,18,Fast Casual
84,2019-3,30,False,Line Cook,15.17319502,DALLAS,18,Fast Casual
84,2019-4,31,False,Line Cook,13.99349182,DALLAS,18,Fast Casual
84,2019-5,32,False,Line Cook,14.88065738,DALLAS,18,Fast Casual
85,2015-2,1,False,Wait-Staff (Tipped),13.42929617,AUSTIN,29,Casual Dining
85,2015-3,2,True,Wait-Staff (Tipped),14.68660166,AUSTIN,29,Casual Dining
86,2015-12,11,False,Dishwasher,15.39419442,AUSTIN,27,Casual Dining
86,2015-2,1,False,Dishwasher,14.83455472,AUSTIN,27,Casual Dining
86,2015-3,2,False,Dishwasher,14.85335197,AUSTIN,27,Casual Dining
86,2015-4,3,False,Dishwasher,14.32422823,AUSTIN,27,Casual Dining
86,2015-5,4,False,Dishwasher,16.20823524,AUSTIN,27,Casual Dining
86,2015-6,5,False,Dishwasher,13.8367098,AUSTIN,27,Casual Dining
86,2015-7,6,False,Dishwasher,13.89528197,AUSTIN,27,Casual Dining
86,2015-8,7,False,Dishwasher,16.22117674,AUSTIN,27,Casual Dining
86,2015-9,8,False,Dishwasher,12.4285376,AUSTIN,27,Casual Dining
86,2016-1,12,False,Dishwasher,14.81686295,AUSTIN,27,Casual Dining
86,2016-2,13,False,Dishwasher,15.63733436,AUSTIN,27,Casual Dining
86,2016-3,14,False,Dishwasher,16.61408281,AUSTIN,27,Casual Dining
86,2016-4,15,False,Dishwasher,14.24934062,AUSTIN,27,Casual Dining
86,2016-5,16,False,Dishwasher,16.28390397,AUSTIN,27,Casual Dining
86,2016-6,17,False,Dishwasher,13.95083624,AUSTIN,27,Casual Dining
86,2016-7,18,False,Dishwasher,16.82900508,AUSTIN,27,Casual Dining
86,2017-1,24,False,Dishwasher,16.10278379,AUSTIN,27,Casual Dining
86,2019-5,52,False,Line Cook,14.13336095,AUSTIN,27,Casual Dining
87,2015-2,1,False,Dishwasher,13.20020818,AUSTIN,29,Casual Dining
87,2015-3,2,True,Dishwasher,16.23146747,AUSTIN,29,Casual Dining
88,2015-10,4,False,Line Cook,14.94140528,AUSTIN,21,Fast Casual
88,2015-11,5,False,Line Cook,16.05458139,AUSTIN,21,Fast Casual
88,2015-12,6,False,Line Cook,14.17829749,AUSTIN,21,Fast Casual
88,2015-7,1,False,Line Cook,12.62907608,AUSTIN,21,Fast Casual
88,2015-8,2,False,Line Cook,13.94777629,AUSTIN,21,Fast Casual
