EO50 Approval Date,Business Name,Business Address,Business City,Business State,Business Phone,Postcode,Borough,Community Board,Latitude,Longitude,Council District,BIN,BBL,Census Tract (2020),Neighborhood Tabulation Area (NTA) (2020)
10/06/2023 12:00:00 AM,"Metro Fire Protection, Inc.",150 Jerusalem Avenue,Massapequa,New York,516-223-1941,11758,,,,,,,,,
10/10/2023 12:00:00 AM,ARC COM,33 Ramland Road,South Orangeburg,New York,845-365-1100,10962,,,,,,,,,
10/10/2023 12:00:00 AM,Berry on the Park Holdings LLC,320 Roebling Street,Brooklyn,New York,347-724-1903,11211,BROOKLYN,301,40.70879,-73.960912,34,3059630,3021390025,525,BK0102
10/10/2023 12:00:00 AM,"CBG Builders, Inc.",231 W. 29th Street,New York,New York,212-390-8380,10001,MANHATTAN,105,40.748299,-73.993937,3,1014283,1007790017,95,MN0501
10/11/2023 12:00:00 AM,"Bigman Brothers, Inc.",43-40 34th Street,Long Island City,New York,718-786-1421,11101,QUEENS,402,40.745613,-73.930554,26,4003425,4002430042,17902,QN0202
10/12/2023 12:00:00 AM,BCG Glass Industry Inc.,41-75 Bowne Street,Queens,New York,917-809-9399,11355,QUEENS,407,40.757651,-73.822662,20,4117064,4051830008,857,QN0707
10/16/2023 12:00:00 AM,Builders Construction NYC Inc.,9729 64th Road,Rego Park,New York,718-699-3588,11374,QUEENS,406,40.729381,-73.858958,29,4622920,4020917502,71701,QN0601
10/16/2023 12:00:00 AM,Tristar Construction,770 Lexington Avenue,New York,New York,212-486-0808,10065,MANHATTAN,108,40.763097,-73.967562,4,1041920,1013950017,11402,MN0802
10/18/2023 12:00:00 AM,2005-2009 3rd Ave Qoz LLC,1870 Bath Avenue,Brooklyn,New York,917-697-6162,11214,BROOKLYN,311,40.602892,-74.004296,47,3329125,3064380037,280,BK1102
10/18/2023 12:00:00 AM,"Callendar & Willette, Inc.",2019 Nostrand Avenue,Brooklyn,New York,347-865-2575,11210,BROOKLYN,317,40.635927,-73.947969,45,3336203,3050050041,78602,BK1702
10/18/2023 12:00:00 AM,"Gannon Contracting, LLC",49 West 38th Street,New York,New York,212-382-4210,10018,MANHATTAN,105,40.751635,-73.984307,4,1015992,1008400013,84,MN0502
10/18/2023 12:00:00 AM,Montefiore Medical Center,111 East 210th Street,Bronx,New York,718-920-4869,10467,BRONX,207,40.879885,-73.880481,11,2096399,2033270001,421,BX0703
10/18/2023 12:00:00 AM,Rybak Development Corp.,227 Sea Breeze Avenue,Brooklyn,New York,718-758-5333,11224,BROOKLYN,313,40.575871,-73.971418,48,3425435,3072807501,35602,BK1302
10/20/2023 12:00:00 AM,SIG 314 Rutledge LLC,199 Lee Avenue,Brooklyn,New York,718-810-9914,11211,BROOKLYN,301,40.701995,-73.955762,33,3060998,3022260001,533,BK0103
10/23/2023 12:00:00 AM,Bical Development Inc.,2859 Flatbush Avenue,Brooklyn,New York,718-484-6900,11234,BROOKLYN,318,40.602039,-73.914033,46,3425369,3085910150,70202,BK5691
10/23/2023 12:00:00 AM,Empire General Contracting & Painting Corp.,115 Main Street,Tuckahoe,New York,516-523-5504,10707,,,,,,,,,
10/23/2023 12:00:00 AM,"JCT Development NY, Inc.",399 Knowllwood Road,White Plains,New York,201-253-3490,10603,,,,,,,,,
10/24/2023 12:00:00 AM,Circle Rose Contracting Inc.,20 Cresthollow Court,Farmingdale,New York,516-404-8008,11735,,,,,,,,,
10/25/2023 12:00:00 AM,3240 Partners LLC,99 W. Hawthorne Avenue,Valley Stream,New York,212-430-2190,11580,,,,,,,,,
10/25/2023 12:00:00 AM,ADCO Electrical Corporation,201 Edward Curry Avenue,Staten Island,New York,718-494-4400,10314,STATEN IS,502,40.610615,-74.184691,50,5151772,5017800200,29102,SI0204
10/25/2023 12:00:00 AM,Metro Builders Group,500 N Franklin Turnpike,Ramsey,New Jersey,212-954-0107,07446,,,,,,,,,
10/27/2023 12:00:00 AM,Flushing Northern LLC,144 Sanford Avenue,Flushing,New York,347-506-0374,11355,QUEENS,,,,,,,,
10/27/2023 12:00:00 AM,Green House Town Corp.,157-144 Sandford Avenue,Flushing,New York,917-618-8615,11355,QUEENS,,,,,,,,
10/30/2023 12:00:00 AM,214 Ditmas LLC,1704 48th Street,Brooklyn,New York,718-435-5522,11204,BROOKLYN,312,40.62985,-73.982059,44,,,474,BK1202
10/30/2023 12:00:00 AM,LIF Industries LLC,5 Harbor Park Drive,Port Washington,New York,516-390-6881,11050,,,,,,,,,
11/01/2023 12:00:00 AM,Starline Holdings LLC,168 Georgetown Road,Canonsburg,Pennsylvania,800-245-6378,15317,,,,,,,,,
11/03/2023 12:00:00 AM,CPBSPE LLC,36-36 Main Street,Flushing,New York,347-321-6191,11354,QUEENS,407,40.762306,-73.831583,20,4540141,4049717502,869,QN0707
11/03/2023 12:00:00 AM,J.M. Haley Corporation,151 Toledo Street,Farmingdale,New York,516-315-4590,11735,,,,,,,,,
11/06/2023 12:00:00 AM,Avdoo & Partners Construction,221 West 37th Street,New York,New York,214-912-9608,10018,MANHATTAN,105,40.753253,-73.990067,3,1014458,1007870031,109,MN0502
11/06/2023 12:00:00 AM,Paladin Technologies,12 West 21st Street,New York,New York,647-991-6811,10010,MANHATTAN,105,40.740558,-73.991238,3,1015502,1008220049,54,MN0501
11/13/2023 12:00:00 AM,Capstone Contracting Corp.,3724 24th Street,Long Island City,New York,917-600-3958,11101,QUEENS,401,40.757018,-73.935833,26,4439111,4003660001,3302,QN0105
11/13/2023 12:00:00 AM,Chelsea Lighting,225 W. 34th Street,New York,New York,212-356-5120,10122,MANHATTAN,105,40.751483,-73.991764,3,1014402,1007840019,109,MN0502
11/14/2023 12:00:00 AM,Delta Green Electric,3808 Union Street,Flushing,New York,718-886-2885,11354,QUEENS,407,40.761533,-73.827091,20,4607310,4049787502,871,QN0707
11/20/2023 12:00:00 AM,"Asco Power Services, Inc.",160 Park Avenue,Florham Park,New York,512-618-8436,07932,,,,,,,,,
11/20/2023 12:00:00 AM,"ASCO Power Services, Inc.",160 Park Avenue,Florham Park,New Jersey,512-618-8343,07932,,,,,,,,,
11/20/2023 12:00:00 AM,Delta HVAC,710 Avenue U,Brooklyn,New York,212-201-0702,11223,BROOKLYN,315,40.598003,-73.963868,48,3410005,3071340003,392,BK1501
11/21/2023 12:00:00 AM,"2803 Boston Road, LLC",1221 Fteley Avenue,Bronx,New York,718-893-0457,10472,BRONX,209,40.829913,-73.871714,18,2024027,2037470001,68,BX0901
11/21/2023 12:00:00 AM,Consulting Remodeling Inc.,1221 Fteley Avenue,Bronx,New York,718-893-0457,10472,BRONX,209,40.829913,-73.871714,18,2024027,2037470001,68,BX0901
11/24/2023 12:00:00 AM,EAG Brooklyn Motors LLC,1026 East Jericho Turnpike,Huntington,New York,516-996-8087,11746,,,,,,,,,
11/24/2023 12:00:00 AM,RFP Construction Inc.,81 Saxon Avenue,Bay Shore,New York,631-707-3661,11706,,,,,,,,,
11/28/2023 12:00:00 AM,Building Concepts,300 Broadway,Bethpage,New York,516-333-4500,11714,,,,,,,,,
11/28/2023 12:00:00 AM,New Age Development LLC,144-25 Sandford Avenue,Flushing,New York,347-506-0374,11355,QUEENS,,,,,,,,
11/29/2023 12:00:00 AM,Forest Brook Electrical Contractors Inc.,2906 Shell Road,Brooklyn,New York,917-662-7021,11224,BROOKLYN,313,40.58171,-73.975394,47,3196287,3072470260,348,BK1302
11/30/2023 12:00:00 AM,"City Builders NYC, LLC",5501 New Utrecht Avenue,Brooklyn,New York,718-701-7000,11219,BROOKLYN,312,40.631457,-73.995482,44,3139762,3056847503,240,BK1202
11/30/2023 12:00:00 AM,Nostrand Land LLC,2233 Nostrand Avenue,Brooklyn,New York,917-439-3832,11210,BROOKLYN,314,40.629998,-73.947394,45,3206438,3075760021,774,BK1401
12/04/2023 12:00:00 AM,CIty Stone Line,61-35 138th Street,Flushing,New York,646-269-7850,11367,QUEENS,407,40.741819,-73.827897,20,4443861,4063880019,80302,QN0706
12/04/2023 12:00:00 AM,Demar Plumbing Corp.,147 Attorney Street,New York,New York,212-614-9717,10002,MANHATTAN,103,40.720216,-73.983532,2,1004280,1003500073,2201,MN0302
12/04/2023 12:00:00 AM,Tristate Air Conditioning Inc.,113 Bloomingdale Road,Hicksville,New York,718-776-7010,11801,,,,,,,,,
12/04/2023 12:00:00 AM,Wolf Construction Corporation,56 West 45th Street,New York,New York,212- 203-3717,10036,MANHATTAN,105,40.756142,-73.981245,4,1034235,1012600064,96,MN0502
12/13/2023 12:00:00 AM,Bayridge Partners LLC,99 Hawthorne Avenue,Valley Stream,New York,212-430-2190,11580,,,,,,,,,
12/14/2023 12:00:00 AM,Brook NY Residential LLC,233 Broadway,New York,New York,212-672-4701,10279,MANHATTAN,101,40.712265,-74.007892,1,1087167,1001237501,21,MN0102
12/14/2023 12:00:00 AM,SCG America Construction Inc.,1500 Broadway,New York,New York,917-670-6118,10036,MANHATTAN,105,40.756856,-73.985973,4,1022610,1009960001,119,MN0502
12/18/2023 12:00:00 AM,GDO Contracting,10-34 44th Drive,Long Island City,New York,917-613-4352,11101,QUEENS,402,40.748771,-73.950851,26,4000431,4000510028,702,QN0201
12/18/2023 12:00:00 AM,"The 3111 Town, LLC",31-19 Newtown Avenue,Astoria,New York,718-289-2222,11102,QUEENS,401,40.767438,-73.920625,22,4539970,4006190014,71,QN0103
12/19/2023 12:00:00 AM,1934 Shore Enterprise LLC,93 Romer Road,Staten Island,New York,646-479-6699,10304,STATEN IS,502,40.591384,-74.105389,50,5022688,5008710093,17701,SI0203
12/21/2023 12:00:00 AM,Blondies Tree House,242 West 30th Street,New York,New York,914-777-6300,10001,MANHATTAN,105,40.749004,-73.993742,3,1014303,1007790066,95,MN0501
12/21/2023 12:00:00 AM,Jackson Jamaica Opportunity LLC,45 Broadway c/o The Jackson Group LLC,New York,New York,212-575-2442,10006,MANHATTAN,101,40.706397,-74.012829,1,1000804,1000200009,13,MN0101
01/03/2024 12:00:00 AM,"Humphrey Rich Construction Group, Inc.",10200 Old Columbia Road,Columbia,Maryland,301-330-1650,21046,,,,,,,,,
01/03/2024 12:00:00 AM,"SIP NY Acquisition, LLC",23 East 4th Street,New York,New York,917-226-4701,10003,MANHATTAN,102,40.727713,-73.992806,2,1080086,1005440001,57,MN0202
01/04/2024 12:00:00 AM,1555 60th Street Development JV LLC,1555 60th Street,Brooklyn,New York,718-977-5666,11219,BROOKLYN,312,40.625533,-73.993055,44,3131697,3055090058,242,BK1202
01/04/2024 12:00:00 AM,Hae Air LLC,3702 Horseblock Road,Medford,New York,631-924-2180,11763,,,,,,,,,
01/04/2024 12:00:00 AM,Infinium Wall Systems,2100 Infiniym Way,Srongsville,Ohio,440-572-5000,44149,,,,,,,,,
01/04/2024 12:00:00 AM,"Orange County Ironworks, LLC",36 Maybrook Road,Montgomery,New York,845-769-3001,12549,,,,,,,,,
01/08/2024 12:00:00 AM,Dal-Tile,6760 Gravel Ave.,Alexandria,Virginia,703-971-8485,22310,,,,,,,,,
01/09/2024 12:00:00 AM,VB Utica Crescent Owner LLC,155 Third Street,Brooklyn,New York,718-576-3633,11231,BROOKLYN,306,40.676493,-73.990915,39,,,77,BK0601
01/10/2024 12:00:00 AM,Franklin Point Holding LLC,187 Lafayette Street,New York,New York,516-466-8001,10013,MANHATTAN,102,40.720753,-73.998445,1,1007001,1004720010,45,MN0201
01/16/2024 12:00:00 AM,2702-2712 Emmons LLC,2027 Emmons Avenue,Brooklyn,New York,212-882-1808,11235,BROOKLYN,315,40.583726,-73.947232,48,3392752,3087790053,608,BK1503
01/16/2024 12:00:00 AM,Dextera Construction LLC,1900 Grand Avenue,Baldwin,New York,917-273-3450,11510,,,,,,,,,
01/17/2024 12:00:00 AM,Ardsley Construction Services LLC,33 Bartlett Street,Brooklyn,New York,929-226-5079,11206,BROOKLYN,301,40.70083,-73.946938,33,3335481,3022690051,507,BK0103
01/17/2024 12:00:00 AM,"Q.Y. Electric, Inc.",6501 11th Avenue,Brooklyn,New York,718-333-9888,11219,BROOKLYN,310,40.628547,-74.006013,43,3142214,3057520009,212,BK1002
01/19/2024 12:00:00 AM,Eagle One Roofing Contractors Inc.,18-60 45th Street,Astoria,New York,718-626-2108,11105,QUEENS,401,40.777055,-73.895588,22,4015244,4007900069,12301,QN0101
01/19/2024 12:00:00 AM,International Office Concept USA Inc. DBA IOC Project 6 LLC,110 Greene Street,New York,New York,212-334-4617,10012,MANHATTAN,102,40.724524,-73.99974,1,1007605,1004990007,49,MN0201
01/22/2024 12:00:00 AM,"B.R. Fries & Associates, LLC",34 West 32nd Street,New York,New York,212-563-3300,10001,MANHATTAN,105,40.747826,-73.987101,3,1015832,1008330063,76,MN0501
01/22/2024 12:00:00 AM,DiMaio Millwork Corp.,12 Bright Place,Yonkers,New York,914-476-1937,10705,,,,,,,,,
01/22/2024 12:00:00 AM,G & L Popian,151 Brookdale Drive,Yonkers,New York,646-407-5056,10710,,,,,,,,,
01/23/2024 12:00:00 AM,149 Investors LLC,731 Main Street,New Rochelle,New York,917-939-9667,10801,,,,,,,,,
01/23/2024 12:00:00 AM,All Borough Group Service Inc.,99 Jericho Turnpike,Jericho,New York,516-333-3720,11753,,,,,,,,,
01/24/2024 12:00:00 AM,N.Y. Premier Landscapes,63 Flushing Avenue,Brooklyn,New York,917-500-7223,11205,BROOKLYN,302,40.69802,-73.974986,33,3335129,3020230001,543,BK0261
01/25/2024 12:00:00 AM,"H.O. Penn Machinery Company, Inc.",20 Platinum Court,Medford,New York,845-437-4002,11763,,,,,,,,,
01/29/2024 12:00:00 AM,Shawmut Design & Construction,560 Harrison Avenue,Boston,Massachusetts,212-920-8900,02118,,,,,,,,,
01/30/2024 12:00:00 AM,Enright Marble & Tile Corp.,59-50 56th Road,Maspeth,New York,718-416-1900,11378,QUEENS,405,40.724591,-73.907352,30,4059990,4026900042,531,QN0501
01/30/2024 12:00:00 AM,"Feature Walters, A Division of Walters Inc.",1318 Rymal Road East,Hamilton,Federated States Of Micronesia,905-388-7111,,,,,,,,,,
01/30/2024 12:00:00 AM,"Fred Geller Electrical, Inc.",54-15 38th Avenue,Woodside,New York,718-350-3903,11377,QUEENS,402,40.750046,-73.908111,26,4000000,4012090020,255,QN0203
01/30/2024 12:00:00 AM,Godsell Construction Corporation,351 Duffy Avenue,Hicksville,New York,516-939-0280,11801,,,,,,,,,
01/30/2024 12:00:00 AM,"Newco Iron Works, LTD",47-47 31st Place,Long Island City,New York,718-752-1650,11101,QUEENS,402,40.741894,-73.935072,26,4003537,4002800005,19901,QN0202
02/07/2024 12:00:00 AM,89-40 Realty LLC,3 Dakota Drive,New Hyde Park,New York,516-353-7779,11042,,,,,,,,,
02/08/2024 12:00:00 AM,"110 Beard Street, LLC",3347 Michelson Drive,Irvine,California,949-955-9336,92612,,,,,,,,,
02/08/2024 12:00:00 AM,"G-Tech Elevator Associates, LLC",330 Dalziel Road,Linden,New Jersey,866-658-9296,07036,,,,,,,,,
02/08/2024 12:00:00 AM,GWA Mechanical Inc.,242 Hudson Street,Hackensack,New Jersey,917-873-4002,07601,,,,,,,,,
02/08/2024 12:00:00 AM,"J. Petrocelli Contracting, Inc.",100 Comac Street,Ronkonkoma,New York,631-981-5200,11779,,,,,,,,,
02/09/2024 12:00:00 AM,Great Empire 65 Realty LLC,139 Centre Street,New York,New York,732-586-9836,10003,MANHATTAN,101,40.717217,-74.000602,1,1002357,1001977502,31,MN0102
02/16/2024 12:00:00 AM,"Kaback Enterprises, Inc.",318 West 39th Street,New York,New York,212-645-5100,10018,MANHATTAN,104,40.755657,-73.991976,3,1013650,1007620050,115,MN0402
02/20/2024 12:00:00 AM,67 Taaffe LLC,75 Taaffe Place,Brooklyn,New York,646-294-0428,11205,BROOKLYN,303,40.696724,-73.960695,33,3054190,3018830005,1237,BK0301
02/20/2024 12:00:00 AM,Blustone Contracting LLC,65 Taaffe Place,Brooklyn,New York,718-534-0330,11205,BROOKLYN,303,40.69696,-73.960746,33,3054192,3018830010,1237,BK0301
02/20/2024 12:00:00 AM,"Manhattan Interior Contracting Co., Inc.",79 Pleasant Ridge Road,Harrison,New York,718-361-0603,10528,,,,,,,,,
02/23/2024 12:00:00 AM,"Marvel Contracting Service, Inc.",58-19 230th Street,Oakland Gardens,New York,718-225-2316,11364,QUEENS,411,40.752735,-73.748893,23,4161908,4075660001,138501,QN1102
02/26/2024 12:00:00 AM,City Suburban Plumbing Corp.,448 Fifth Avenue,Pelham,New York,914-738-0894,10803,,,,,,,,,
02/27/2024 12:00:00 AM,"Alexander Wolf & Son a division of A.W. & S Construction Co., Inc.",747 Third venue,New York,New York,646-584-1320,10017,MANHATTAN,,,,,,,,
02/27/2024 12:00:00 AM,Madison Construction Consultants Corporation,7605 12th Avenue,Brooklyn,New York,718-701-9736,11228,BROOKLYN,310,40.620927,-74.010353,38,3160544,3062320008,200,BK1002
02/27/2024 12:00:00 AM,"Piedmont 60 Broad Street, LLC","1201 Eye Street, NW",Washington,Washington,202-651-6434,20005,,,,,,,,,
03/04/2024 12:00:00 AM,"E. Friedman Commercial Kitchens, LLC",368 New Hemstead Road,New City,New York,718-249-2362,10956,,,,,,,,,
03/05/2024 12:00:00 AM,AMG Glasstechnick Lt.d,999 South Oyster Bay Road,Bethpage,New York,516-605-1554,11714,,,,,,,,,
03/05/2024 12:00:00 AM,MB 108 Merrick Realty LLC,1026 Eas Jericho Turnpike,Huntington,New York,516-996-8087,11746,,,,,,,,,
03/05/2024 12:00:00 AM,Nelson Air Device Corporation,46-28 54th Avenue,Maspeth,New York,718-229-3801,11378,QUEENS,402,40.731562,-73.921375,26,4311636,4025450023,205,QN0202
03/05/2024 12:00:00 AM,Penta Restoration Corp.,24-11 41st Avenue,Long Island City,New York,718-706-7800,11101,QUEENS,401,40.752557,-73.939696,26,4307209,4004070004,3302,QN0105
03/05/2024 12:00:00 AM,Raiden Electric LLC,11 Broadway,New York,New York,212-457-1589,10004,MANHATTAN,101,40.705354,-74.013731,1,1000044,1000130005,13,MN0101
03/07/2024 12:00:00 AM,False Alarm Ltd.,816 Avenue I,Brooklyn,New York,347-922-8123,11230,BROOKLYN,312,40.62686,-73.968233,44,3170913,3065210006,458,BK1204
03/07/2024 12:00:00 AM,Spearhead Contracting LLC,816 Avenue I,Brooklyn,New York,347-922-8123,11249,BROOKLYN,312,40.62686,-73.968233,44,3170913,3065210006,458,BK1204
03/11/2024 12:00:00 AM,Klima New York LLC,41-45 39th Street,Long Island City,New York,212-678-5100,11104,QUEENS,402,40.747133,-73.925517,26,4002421,4001870001,17901,QN0202
03/12/2024 12:00:00 AM,703 Midwood LLC,692 Thomas S Boyland Street,Brooklyn,New York,347-245-2020,11212,BROOKLYN,316,40.663902,-73.912194,41,3326654,3035570045,898,BK1602
03/12/2024 12:00:00 AM,Rock Builders Inc.,670 Myrtle Avenue,Brooklyn,New York,929-236-1000,11205,BROOKLYN,303,40.694447,-73.95722,33,3334944,3019137515,235,BK0301
03/14/2024 12:00:00 AM,Bronx River Hotel LLC,1300 Tonnelle Avenue,North Bergen,New Jersey,201-294-1511,07047,,,,,,,,,
03/18/2024 12:00:00 AM,159 Broadway Owner LLC,520 Madison Avenue,New York,New York,646-747-2235,10022,MANHATTAN,105,40.760107,-73.974768,4,1035727,1012890014,102,MN0502
03/20/2024 12:00:00 AM,Marlin Inc.,363 7th Ave,New York,New York,212-967-2121,10001,MANHATTAN,105,40.748609,-73.992349,3,1015154,1008060001,101,MN0501
03/25/2024 12:00:00 AM,Edge Construction and Concrete LLC,670 Myrtle Avenue,Brooklyn,New York,718-925-2998,11205,BROOKLYN,303,40.694447,-73.95722,33,3334944,3019137515,235,BK0301
03/26/2024 12:00:00 AM,1499 Bruckner LLC,99 W Hawthorne Avenue,Valley Sream,New York,212-430-2190,11580,,,,,,,,,
03/26/2024 12:00:00 AM,IUV Phase 1 Owner LLC,432 Park Avenue South,New York,New York,212-599-0520,10016,MANHATTAN,105,40.744257,-73.98341,2,1016934,1008590039,74,MN0501
04/01/2024 12:00:00 AM,GAJ Division Corp.,900 South 2nd Street,Ronkonkoma,New York,631-972-5001,11779,,,,,,,,,
04/01/2024 12:00:00 AM,InDetail LLC,4305 215th Place,Bayside,New York,646-549-8625,11361,,411,40.761751,-73.766912,19,4314820,4063090046,1471,QN1102
04/04/2024 12:00:00 AM,86 ST NY LLC,238 Causeway,Lawrence,New York,718-846-7443,11559,,,,,,,,,
04/04/2024 12:00:00 AM,Everlast Solutions Corp.,554 Fairview Avenue,Ridgewood,New York,718-366-0661,11385,QUEENS,405,40.708016,-73.908064,30,4080868,4033900036,591,QN0502
04/04/2024 12:00:00 AM,Kota Drywall Corp.,4233 Arthur Kill Rd,Staten Island,New York,718-816-0604,10309,,503,40.538986,-74.237471,51,5000000,5073850001,22602,SI0305
04/04/2024 12:00:00 AM,Richmond Valley RD LLC,238 Causeway,Lawrence,New York,718-846-7443,11559,,,,,,,,,
04/12/2024 12:00:00 AM,JFK Hotel Partners LLC,420 Great Neck Road,Great Neck,New York,516-773-9300,11021,,,,,,,,,
04/12/2024 12:00:00 AM,John Mini Distinctive Landscapes,250 Brenner Drive,Congers,New York,212-213-3200,10920,,,,,,,,,
04/16/2024 12:00:00 AM,Construction Parters Corp.,420 8th Avenue,Brooklyn,New York,646-286-8833,11215,BROOKLYN,306,40.668597,-73.976861,39,3025524,3010827502,155,BK0602
04/16/2024 12:00:00 AM,Knish Royale LLC,486 Hart Street,Brooklyn,New York,917-856-2256,11221,BROOKLYN,304,40.695467,-73.931334,34,3326299,3032250041,393,BK0401
04/16/2024 12:00:00 AM,You Get A Pickle With Your Painting LLC,233 Banker Street,Brooklyn,New York,917-885-0283,11222,BROOKLYN,301,40.725671,-73.955891,33,3065486,3026160001,561,BK0101
04/22/2024 12:00:00 AM,Braga Corp.,98 Snediker Avenue,Brooklyn,New York,718-922-8700,11207,BROOKLYN,305,40.673086,-73.901962,37,3083630,3036970024,1144,BK0502
04/22/2024 12:00:00 AM,Prime Glass Inc.,6419 Central Ave,Ridgewood,New York,718-576-3139,11385,QUEENS,405,40.70204,-73.892027,30,4088390,4036410015,579,QN0503
04/23/2024 12:00:00 AM,"59 Maiden Lane Associates, LLC",250 Broadway,New York,New York,212-619-6930,10007,MANHATTAN,101,40.712982,-74.007301,1,1001408,1001247502,21,MN0102
04/26/2024 12:00:00 AM,Donaldson Interiors Inc.,150 Wireless Blvd.,Hauppauge,New York,631-952-0800,11788,,,,,,,,,
04/26/2024 12:00:00 AM,Irwin Seating Company,3251 Fruit Ridge Avenue NW,Grand Rapids,Michigan,616-574-7400,49544,,,,,,,,,
05/01/2024 12:00:00 AM,"1799 Westchester Avenue, LLC",1 New King Street,West Harrison,New York,914-448-8300,10604,,,,,,,,,
05/01/2024 12:00:00 AM,DHI Construction Services Inc.,3000 Marcus Avenue,New Hyde Park,New York,718-639-3200,11042,,,,,,,,,
05/01/2024 12:00:00 AM,P.I. Mechanical Corp.,338 37th Street,Brooklyn,New York,212-229-1775,11232,BROOKLYN,307,40.654403,-74.006109,38,3000000,3007000019,84,BK0702
05/03/2024 12:00:00 AM,"Tri-Tech Communications, Inc.",625 Locust Street,Garden City,New York,917-697-5234,11530,,,,,,,,,
05/06/2024 12:00:00 AM,Johnson Controls Fire Protection LP,60 East 42nd Street,New York,New York,414-524-3235,10165,MANHATTAN,105,40.752532,-73.978662,4,1035335,1012760042,82,MN0502
05/09/2024 12:00:00 AM,Gilbar Industries,498 7th Avenue,New York,New York,212-331-8272,10018,MANHATTAN,105,40.752808,-73.98932,3,1014445,1007860051,109,MN0502
05/09/2024 12:00:00 AM,Palatial Concrete Ltd.,215 Edwards Ave,Calvutun,New York,631-369-9650,11933,,,,,,,,,
05/10/2024 12:00:00 AM,6418 8th Avenue Realty LLC,2307 West 13th Street,Brooklyn,New York,917-417-8813,11223,BROOKLYN,313,40.590863,-73.983117,47,3194215,3071610074,382,BK1301
05/10/2024 12:00:00 AM,Xinye Construction Inc.,131-03 40th Road,Flushing,New York,646-920-2273,11354,QUEENS,407,40.755898,-73.836119,20,4616038,4050667506,871,QN0707
05/15/2024 12:00:00 AM,"Agate Construction Company, Inc.",2819 Fire Road,Egg Harbor Township,New Jersey,609-624-9090,08234,,,,,,,,,
05/15/2024 12:00:00 AM,"Midas Brooklyn, LLC",1804 Borman Circle Drive,St Louis,Montana,314-692-0100,63146,,,,,,,,,
05/15/2024 12:00:00 AM,Village Road Development LLC,4320 3rd Avenue,New York,New York,917-915-3029,11232,MANHATTAN,307,40.651285,-74.010858,38,3010903,3007270047,2,BK0702
05/16/2024 12:00:00 AM,Kamco Supply Corp.,80 21st Street,Brooklyn,New York,718-768-1234,11232,BROOKLYN,307,40.664408,-73.998432,38,3009123,3006350100,1801,BK0702
05/16/2024 12:00:00 AM,Redhead Builders LLC DBA 5 Elements West,380 Lexington Avenue,New York,New York,212-661-7557,10165,MANHATTAN,105,40.751036,-73.97636,4,1036152,1012960014,80,MN0603
05/16/2024 12:00:00 AM,Timeless Development LLC,4320 3rd Avenue,Brooklyn,New York,732-305-0876,11232,BROOKLYN,307,40.651285,-74.010858,38,3010903,3007270047,2,BK0702
05/17/2024 12:00:00 AM,Raptor Concrete LLC,99 Hudson Street,New York,New York,347-462-9354,10013,MANHATTAN,101,40.718974,-74.00877,1,1075728,1001817504,39,MN0102
05/23/2024 12:00:00 AM,"CVS Albany, L.L.C.",1 CVS Drive,Woonsocket,Rhodeisland,917-575-7386,02895,,,,,,,,,
05/23/2024 12:00:00 AM,"OCS Builders Group, LLC",420 Westbury Avenue,Carle Place,New York,516-747-1515,11514,,,,,,,,,
05/23/2024 12:00:00 AM,"Prime Construction USA, Inc.",143-10 94th Avenue,Queens,New York,718-454-3333,11435,QUEENS,412,40.698135,-73.809566,27,4000000,4099920027,208,QN1201
05/23/2024 12:00:00 AM,Titan Industrial Services Corp.,79-51 Cooper Avenue,Glendale,New York,718-424-0300,11385,,405,40.708683,-73.871366,30,4450604,4038010050,621,QN0504
05/31/2024 12:00:00 AM,101-24 Multi Specialty Plaza LLC,214 Brookville Road,Glen Head,New York,646-584-6460,11545,,,,,,,,,
05/31/2024 12:00:00 AM,Concept Construction Services Inc.,232 Madison Avenue,New York,New York,212-696-1023,10016,MANHATTAN,105,40.749887,-73.981832,4,1017194,1008670015,82,MN0502
05/31/2024 12:00:00 AM,Futura Builders Group Inc.,116-17 Sutphin Blvd.,Richmond Hill,New York,718-322-6363,11434,QUEENS,412,40.682095,-73.792537,28,4264634,4122010002,272,QN1203
05/31/2024 12:00:00 AM,"Hays Electrical Services, Inc.",5939 Albert Drive,Humble,Texas,281-601-4866,77396,,,,,,,,,
05/31/2024 12:00:00 AM,KV Apex 7806 Charter LLC,228 Park Avenue South,New York,New York,347-804-7829,10003,MANHATTAN,105,40.737481,-73.988366,2,1016152,1008470040,52,MN0501
05/31/2024 12:00:00 AM,"Navac Builders, Inc.",25 S Greenbush Road,Orangeburg,New York,845-848-2494,10952,,,,,,,,,
05/31/2024 12:00:00 AM,Starlite Plumbing & Heating Corp.,1421 63rd Street,Brooklyn,New York,718-256-6100,11219,BROOKLYN,311,40.625525,-73.997615,43,3141669,3057340018,192,BK1202
06/04/2024 12:00:00 AM,3065-3067 Perry Realty LLC,3071 Perry Avenue,Bronx,New York,845-893-5337,10467,BRONX,207,40.872588,-73.879572,11,2086853,2033340034,425,BX0703
06/11/2024 12:00:00 AM,Broadbridge Holdings LLC,234 Broadway,Brooklyn,New York,347-675-2160,11211,BROOKLYN,301,40.709108,-73.960313,34,3059646,3021400009,525,BK0102
